group,status,lca_node,member_count,extra_nodes,missing_nodes,subgroups,extra_count,missing_count,polytomy_details
DATBDO01,monophyletic,internal_30,2,,,,0,0,
DATBDW01,monophyletic,internal_40,2,,,,0,0,
DATBED01,monophyletic,internal_54,2,,,,0,0,
DATBFU01,monophyletic,internal_23,12,,,,0,0,
DATBFX01,monophyletic,internal_30,2,,,,0,0,
DATBGE01,monophyletic,internal_27,5,,,,0,0,
DATBGO01,monophyletic,internal_34,8,,,,0,0,
DATBGZ01,monophyletic,internal_44,5,,,,0,0,
DATBHM01,monophyletic,internal_28,4,,,,0,0,
DATBHW01,monophyletic,internal_20,4,,,,0,0,
DATBJG01,monophyletic,internal_21,2,,,,0,0,
DATBJJ01,monophyletic,internal_27,13,,,,0,0,
DATBLE01,monophyletic,internal_29,26,,,,0,0,
DATBLQ01,monophyletic,internal_41,4,,,,0,0,
DATBLY01,monophyletic,internal_33,3,,,,0,0,
DATBLZ01,monophyletic,internal_39,2,,,,0,0,
DATBMY01,monophyletic,internal_28,2,,,,0,0,
DATBQN01,monophyletic,internal_25,3,,,,0,0,
DATBRV01,monophyletic,internal_31,3,,,,0,0,
DATBSK01,monophyletic,internal_35,5,,,,0,0,
DATBSL01,monophyletic,internal_26,17,,,,0,0,
DATBVX01,monophyletic,internal_35,12,,,,0,0,
DATCBF01,monophyletic,internal_31,2,,,,0,0,
DATCDE01,monophyletic,internal_33,2,,,,0,0,
DATCHW01,monophyletic,internal_29,2,,,,0,0,
DATCJA01,monophyletic,internal_26,5,,,,0,0,
DATCLA01,monophyletic,internal_24,2,,,,0,0,
DATCLS01,monophyletic,internal_32,4,,,,0,0,
DATCMB01,monophyletic,internal_26,2,,,,0,0,
DATCRE01,monophyletic,internal_50,3,,,,0,0,
DATCSE01,monophyletic,internal_45,2,,,,0,0,
DATCSZ01,monophyletic,internal_41,2,,,,0,0,
DATCTV01,monophyletic,internal_20,4,,,,0,0,
DATCYX01,monophyletic,internal_54,3,,,,0,0,
DATCZB01,monophyletic,internal_39,3,,,,0,0,
DATDAH01,monophyletic,internal_27,10,,,,0,0,
DATDAW01,monophyletic,internal_26,2,,,,0,0,
DATDCY01,monophyletic,internal_16,4,,,,0,0,
DATDDB01,monophyletic,internal_39,3,,,,0,0,
DATDEW01,monophyletic,internal_29,3,,,,0,0,
DATDFB01,monophyletic,internal_27,3,,,,0,0,
DATDGX01,monophyletic,internal_32,2,,,,0,0,
DATDHA01,monophyletic,internal_36,2,,,,0,0,
DATDIC01,monophyletic,internal_44,5,,,,0,0,
DATDJP01,monophyletic,internal_35,2,,,,0,0,
DATDOR01,monophyletic,internal_50,3,,,,0,0,
DATDPM01,monophyletic,internal_33,4,,,,0,0,
DATDPY01,monophyletic,internal_42,3,,,,0,0,
DATDQA01,monophyletic,internal_55,3,,,,0,0,
DATDRS01,monophyletic,internal_40,3,,,,0,0,
DATDSR01,monophyletic,internal_43,4,,,,0,0,
DATDVC01,monophyletic,internal_59,2,,,,0,0,
DATDVH01,monophyletic,internal_29,2,,,,0,0,
DATDVM01,monophyletic,internal_20,2,,,,0,0,
DATDWC01,monophyletic,internal_25,2,,,,0,0,
DATDXD01,monophyletic,internal_37,2,,,,0,0,
DATDYA01,monophyletic,internal_40,3,,,,0,0,
DATDYW01,monophyletic,internal_49,3,,,,0,0,
DATEAV01,monophyletic,internal_43,4,,,,0,0,
DATEBX01,monophyletic,internal_23,2,,,,0,0,
DATEDA01,monophyletic,internal_36,9,,,,0,0,
DATEDP01,monophyletic,internal_23,2,,,,0,0,
DATEEG01,monophyletic,internal_29,6,,,,0,0,
DATEEW01,monophyletic,internal_34,2,,,,0,0,
DATEFF01,monophyletic,internal_32,2,,,,0,0,
DATEGZ01,monophyletic,internal_26,6,,,,0,0,
DATEHG01,monophyletic,internal_26,4,,,,0,0,
DATEJJ01,monophyletic,internal_41,4,,,,0,0,
DATEKX01,monophyletic,internal_29,3,,,,0,0,
DATELY01,monophyletic,internal_34,3,,,,0,0,
DATEMK01,monophyletic,internal_55,2,,,,0,0,
DATEMU01,monophyletic,internal_30,3,,,,0,0,
DATENM01,monophyletic,internal_28,5,,,,0,0,
DATEOR01,monophyletic,internal_29,13,,,,0,0,
DATEPR01,monophyletic,internal_40,12,,,,0,0,
DATESG01,monophyletic,internal_24,4,,,,0,0,
DATEVL01,monophyletic,internal_45,5,,,,0,0,
DATEXQ01,monophyletic,internal_30,2,,,,0,0,
DATFBY01,monophyletic,internal_27,2,,,,0,0,
DATFCK01,monophyletic,internal_31,5,,,,0,0,
DATFDN01,monophyletic,internal_42,11,,,,0,0,
DATFEN01,monophyletic,internal_24,2,,,,0,0,
DATFES01,monophyletic,internal_34,2,,,,0,0,
DATFFO01,monophyletic,internal_30,3,,,,0,0,
DATFGK01,monophyletic,internal_23,3,,,,0,0,
DATFIM01,monophyletic,internal_19,3,,,,0,0,
DATFJC01,monophyletic,internal_37,3,,,,0,0,
DATFJT01,monophyletic,internal_48,2,,,,0,0,
DATFJZ01,monophyletic,internal_27,5,,,,0,0,
DATFKA01,monophyletic,internal_53,3,,,,0,0,
DATFLS01,monophyletic,internal_21,2,,,,0,0,
DATFMH01,monophyletic,internal_31,2,,,,0,0,
DATFML01,monophyletic,internal_32,3,,,,0,0,
DATFMP01,monophyletic,internal_28,2,,,,0,0,
DATFNI01,monophyletic,internal_30,4,,,,0,0,
DATFNV01,monophyletic,internal_29,3,,,,0,0,
DATFPK01,monophyletic,internal_27,2,,,,0,0,
DATFQE01,monophyletic,internal_33,5,,,,0,0,
DATFQI01,monophyletic,internal_30,7,,,,0,0,
DATFRX01,monophyletic,internal_45,4,,,,0,0,
DATFRY01,monophyletic,internal_31,4,,,,0,0,
DATFTE01,monophyletic,internal_35,6,,,,0,0,
DATFTF01,monophyletic,internal_23,3,,,,0,0,
DATFUL01,monophyletic,internal_38,3,,,,0,0,
DATFVA01,monophyletic,internal_36,16,,,,0,0,
DATFVB01,monophyletic,internal_18,4,,,,0,0,
DATFVJ01,monophyletic,internal_30,7,,,,0,0,
DATFWC01,monophyletic,internal_51,3,,,,0,0,
DATFZA01,monophyletic,internal_32,2,,,,0,0,
DATGCT01,monophyletic,internal_50,4,,,,0,0,
DATGFB01,monophyletic,internal_39,2,,,,0,0,
DATGFK01,monophyletic,internal_42,2,,,,0,0,
DATGJU01,monophyletic,internal_28,3,,,,0,0,
DATGJV01,monophyletic,internal_23,2,,,,0,0,
DATGJX01,monophyletic,internal_26,8,,,,0,0,
DATGKG01,monophyletic,internal_32,10,,,,0,0,
DATGMB01,monophyletic,internal_37,3,,,,0,0,
DATGMS01,monophyletic,internal_44,5,,,,0,0,
DATGPD01,monophyletic,internal_34,3,,,,0,0,
DATGQT01,monophyletic,internal_34,2,,,,0,0,
DATGSL01,monophyletic,internal_25,2,,,,0,0,
DATGVV01,monophyletic,internal_19,2,,,,0,0,
DATGXB01,monophyletic,internal_34,2,,,,0,0,
DATHAP01,monophyletic,internal_39,2,,,,0,0,
DATHBR01,monophyletic,internal_33,2,,,,0,0,
DATHGT01,monophyletic,internal_27,2,,,,0,0,
DATHKG01,monophyletic,internal_49,3,,,,0,0,
DATHNF01,monophyletic,internal_56,2,,,,0,0,
DATHRK01,monophyletic,internal_21,3,,,,0,0,
DATHSY01,monophyletic,internal_34,2,,,,0,0,
DATHTC01,monophyletic,internal_30,5,,,,0,0,
DATHTS01,monophyletic,internal_28,4,,,,0,0,
DATHWB01,monophyletic,internal_31,8,,,,0,0,
DATHWI01,monophyletic,internal_27,2,,,,0,0,
DATHXC01,monophyletic,internal_43,3,,,,0,0,
DATHYU01,monophyletic,internal_26,2,,,,0,0,
DATHYZ01,monophyletic,internal_25,2,,,,0,0,
DATHZQ01,monophyletic,internal_28,4,,,,0,0,
DATIBQ01,monophyletic,internal_50,2,,,,0,0,
DATIGJ01,monophyletic,internal_38,3,,,,0,0,
DATIHF01,monophyletic,internal_25,2,,,,0,0,
DATIHT01,monophyletic,internal_28,2,,,,0,0,
DATIJJ01,monophyletic,internal_47,5,,,,0,0,
DATIJP01,monophyletic,internal_21,3,,,,0,0,
DATIKD01,monophyletic,internal_44,3,,,,0,0,
DATIRA01,monophyletic,internal_33,3,,,,0,0,
DATIUV01,monophyletic,internal_43,3,,,,0,0,
DATIVK01,monophyletic,internal_25,3,,,,0,0,
DATIWD01,monophyletic,internal_24,2,,,,0,0,
DATIXJ01,monophyletic,internal_40,2,,,,0,0,
DATIYW01,monophyletic,internal_22,2,,,,0,0,
DATJBF01,monophyletic,internal_21,2,,,,0,0,
DATJCV01,monophyletic,internal_34,5,,,,0,0,
DATJFQ01,monophyletic,internal_26,2,,,,0,0,
DATJGR01,monophyletic,internal_49,13,,,,0,0,
DATJGS01,monophyletic,internal_28,2,,,,0,0,
DATJGY01,monophyletic,internal_36,2,,,,0,0,
DATJHM01,monophyletic,internal_28,2,,,,0,0,
DATJIG01,monophyletic,internal_33,2,,,,0,0,
DATJKD01,monophyletic,internal_31,5,,,,0,0,
DATJLY01,monophyletic,internal_37,10,,,,0,0,
DATJMJ01,monophyletic,internal_30,3,,,,0,0,
DATJNI01,monophyletic,internal_49,2,,,,0,0,
DATJOJ01,monophyletic,internal_37,2,,,,0,0,
DATJOQ01,monophyletic,internal_29,3,,,,0,0,
DATJPD01,monophyletic,internal_34,2,,,,0,0,
DATJPR01,monophyletic,internal_40,4,,,,0,0,
DATJPW01,monophyletic,internal_24,5,,,,0,0,
DATJQA01,monophyletic,internal_51,5,,,,0,0,
DATJTR01,monophyletic,internal_31,2,,,,0,0,
DATJUC01,monophyletic,internal_26,2,,,,0,0,
DATJUF01,monophyletic,internal_34,2,,,,0,0,
DATJYL01,monophyletic,internal_32,3,,,,0,0,
DATJZG01,monophyletic,internal_24,3,,,,0,0,
DATJZH01,monophyletic,internal_36,2,,,,0,0,
DATKAB01,monophyletic,internal_28,2,,,,0,0,
DATKAS01,monophyletic,internal_24,11,,,,0,0,
DATKAT01,monophyletic,internal_23,2,,,,0,0,
DATKBG01,monophyletic,internal_28,2,,,,0,0,
DATKCF01,monophyletic,internal_30,2,,,,0,0,
DATKCT01,monophyletic,internal_26,2,,,,0,0,
DATKCV01,monophyletic,internal_26,2,,,,0,0,
DATKDF01,monophyletic,internal_26,2,,,,0,0,
DATKDU01,monophyletic,internal_42,2,,,,0,0,
DATKEG01,monophyletic,internal_24,2,,,,0,0,
DATKEJ01,monophyletic,internal_32,2,,,,0,0,
DATKEK01,monophyletic,internal_46,2,,,,0,0,
DATKEU01,monophyletic,internal_30,5,,,,0,0,
DATKFM01,monophyletic,internal_34,5,,,,0,0,
DATKGL01,monophyletic,internal_37,2,,,,0,0,
DATKGN01,monophyletic,internal_35,3,,,,0,0,
DATKGQ01,monophyletic,internal_38,3,,,,0,0,
DATKGX01,monophyletic,internal_37,5,,,,0,0,
DATKHE01,monophyletic,internal_58,3,,,,0,0,
DATKHR01,monophyletic,internal_33,5,,,,0,0,
DATKIY01,monophyletic,internal_34,2,,,,0,0,
DATKJG01,monophyletic,internal_33,2,,,,0,0,
DATKJS01,monophyletic,internal_29,8,,,,0,0,
DATKJY01,monophyletic,internal_31,3,,,,0,0,
DATKKM01,monophyletic,internal_34,9,,,,0,0,
DATKKX01,monophyletic,internal_32,2,,,,0,0,
DATKLL01,monophyletic,internal_28,3,,,,0,0,
DATKLQ01,monophyletic,internal_37,4,,,,0,0,
DATKMG01,monophyletic,internal_22,2,,,,0,0,
DATKMP01,monophyletic,internal_38,2,,,,0,0,
DATKMS01,monophyletic,internal_31,2,,,,0,0,
DATKNA01,monophyletic,internal_41,6,,,,0,0,
DATKOH01,monophyletic,internal_30,6,,,,0,0,
DATKPA01,monophyletic,internal_26,2,,,,0,0,
DATKPE01,monophyletic,internal_39,3,,,,0,0,
DATKQD01,monophyletic,internal_18,2,,,,0,0,
DATKQJ01,monophyletic,internal_17,2,,,,0,0,
DATKQY01,monophyletic,internal_32,2,,,,0,0,
DATKRB01,monophyletic,internal_36,3,,,,0,0,
DATKSN01,monophyletic,internal_35,2,,,,0,0,
DATKSS01,monophyletic,internal_27,4,,,,0,0,
DATKUA01,monophyletic,internal_16,2,,,,0,0,
DATKUC01,monophyletic,internal_19,5,,,,0,0,
DATKUK01,monophyletic,internal_26,2,,,,0,0,
DATKVW01,monophyletic,internal_41,2,,,,0,0,
DATKWD01,monophyletic,internal_30,2,,,,0,0,
DATKWS01,monophyletic,internal_23,2,,,,0,0,
DATKWU01,monophyletic,internal_31,2,,,,0,0,
DATKYK01,monophyletic,internal_36,2,,,,0,0,
DATKYL01,monophyletic,internal_23,2,,,,0,0,
DATKYQ01,monophyletic,internal_23,3,,,,0,0,
DATKZH01,monophyletic,internal_33,3,,,,0,0,
DATKZM01,monophyletic,internal_35,3,,,,0,0,
DATLCI01,monophyletic,internal_27,2,,,,0,0,
DATLDE01,monophyletic,internal_40,5,,,,0,0,
DATLED01,monophyletic,internal_31,7,,,,0,0,
DATLEX01,monophyletic,internal_30,3,,,,0,0,
DATLFA01,monophyletic,internal_32,3,,,,0,0,
DATLFF01,monophyletic,internal_18,2,,,,0,0,
DATLFN01,monophyletic,internal_35,3,,,,0,0,
DATLFP01,monophyletic,internal_28,2,,,,0,0,
DATLGB01,monophyletic,internal_27,13,,,,0,0,
DATLGD01,monophyletic,internal_27,4,,,,0,0,
DATLGH01,monophyletic,internal_28,2,,,,0,0,
DATLGQ01,monophyletic,internal_30,2,,,,0,0,
DATLHW01,monophyletic,internal_36,2,,,,0,0,
DATLLJ01,monophyletic,internal_28,4,,,,0,0,
DATLLN01,monophyletic,internal_26,4,,,,0,0,
DATLMR01,monophyletic,internal_26,3,,,,0,0,
DATLNF01,monophyletic,internal_30,4,,,,0,0,
DATLNM01,monophyletic,internal_26,2,,,,0,0,
DATLRC01,monophyletic,internal_46,2,,,,0,0,
DATLSM01,monophyletic,internal_34,3,,,,0,0,
DATLTG01,monophyletic,internal_52,2,,,,0,0,
DATLTV01,monophyletic,internal_53,3,,,,0,0,
DATLWA01,monophyletic,internal_28,2,,,,0,0,
DATLWN01,monophyletic,internal_20,4,,,,0,0,
DATLXT01,monophyletic,internal_23,2,,,,0,0,
DATLYB01,monophyletic,internal_41,2,,,,0,0,
DATLYJ01,monophyletic,internal_29,2,,,,0,0,
DATLYR01,monophyletic,internal_29,2,,,,0,0,
DATLZB01,monophyletic,internal_40,2,,,,0,0,
DATLZC01,monophyletic,internal_29,3,,,,0,0,
DATLZM01,monophyletic,internal_26,3,,,,0,0,
DATLZU01,monophyletic,internal_28,5,,,,0,0,
DATMAB01,monophyletic,internal_25,2,,,,0,0,
DATMAF01,monophyletic,internal_23,2,,,,0,0,
DATMAM01,monophyletic,internal_21,3,,,,0,0,
DATMBL01,monophyletic,internal_26,2,,,,0,0,
DATMER01,monophyletic,internal_28,11,,,,0,0,
DATMFV01,monophyletic,internal_28,6,,,,0,0,
DATMHT01,monophyletic,internal_22,2,,,,0,0,
DATMML01,monophyletic,internal_25,2,,,,0,0,
DATMMS01,monophyletic,internal_17,2,,,,0,0,
DATMNI01,monophyletic,internal_37,2,,,,0,0,
DATMNR01,monophyletic,internal_26,4,,,,0,0,
DATMOV01,monophyletic,internal_44,2,,,,0,0,
DATMXP01,monophyletic,internal_27,3,,,,0,0,
DATMXS01,monophyletic,internal_26,2,,,,0,0,
DATMXT01,monophyletic,internal_34,3,,,,0,0,
DATNBT01,monophyletic,internal_29,2,,,,0,0,
DATNBU01,monophyletic,internal_26,6,,,,0,0,
DATNIB01,monophyletic,internal_33,2,,,,0,0,
DATNNN01,monophyletic,internal_42,2,,,,0,0,
DATNPC01,monophyletic,internal_30,2,,,,0,0,
DATNQJ01,monophyletic,internal_17,2,,,,0,0,
DATNQN01,monophyletic,internal_27,2,,,,0,0,
DB1,monophyletic,internal_29,5,,,,0,0,
DBGGTD01,monophyletic,internal_27,3,,,,0,0,
DC-out156,monophyletic,internal_48,2,,,,0,0,
DC-out160,monophyletic,internal_35,2,,,,0,0,
DCFW01,monophyletic,internal_70,2,,,,0,0,
DCGR01,monophyletic,internal_65,2,,,,0,0,
DCRR01,monophyletic,internal_58,3,,,,0,0,
DDH964,monophyletic,internal_28,3,,,,0,0,
DDPF01,monophyletic,internal_49,10,,,,0,0,
DFVG01,monophyletic,internal_54,2,,,,0,0,
DFXE01,monophyletic,internal_70,22,,,,0,0,
DG-27,monophyletic,internal_19,3,,,,0,0,
DG-74-1,monophyletic,internal_42,2,,,,0,0,
DIGJ01,monophyletic,internal_39,5,,,,0,0,
DLAJ01,monophyletic,internal_51,8,,,,0,0,
DMER64,monophyletic,internal_61,20,,,,0,0,
DMST01,monophyletic,internal_38,2,,,,0,0,
DNVW01,monophyletic,internal_46,2,,,,0,0,
DOZZ01,monophyletic,internal_30,2,,,,0,0,
DP-19,monophyletic,internal_26,6,,,,0,0,
DP-20,monophyletic,internal_31,31,,,,0,0,
DP-23,monophyletic,internal_27,2,,,,0,0,
DP-3,monophyletic,internal_25,3,,,,0,0,
DP-36,monophyletic,internal_26,2,,,,0,0,
DP-6,monophyletic,internal_27,2,,,,0,0,
DP16D-bin41,monophyletic,internal_24,4,,,,0,0,
DPVY01,monophyletic,internal_27,2,,,,0,0,
DQTL01,monophyletic,internal_45,8,,,,0,0,
DQVG01,monophyletic,internal_18,2,,,,0,0,
DQWO01,monophyletic,internal_20,4,,,,0,0,
DRBW01,monophyletic,internal_20,2,,,,0,0,
DRGV01,monophyletic,internal_15,2,,,,0,0,
DRHE01,monophyletic,internal_20,2,,,,0,0,
DRHN01,monophyletic,internal_13,2,,,,0,0,
DRJH01,monophyletic,internal_23,3,,,,0,0,
DRJJ01,monophyletic,internal_32,2,,,,0,0,
DRKF01,monophyletic,internal_36,2,,,,0,0,
DRKI01,monophyletic,internal_27,3,,,,0,0,
DRKV01,monophyletic,internal_46,5,,,,0,0,
DRLX01,monophyletic,internal_27,13,,,,0,0,
DRLZ01,monophyletic,internal_30,4,,,,0,0,
DRMK01,monophyletic,internal_35,9,,,,0,0,
DRMV01,monophyletic,internal_44,9,,,,0,0,
DRNA01,monophyletic,internal_37,2,,,,0,0,
DROE01,monophyletic,internal_34,9,,,,0,0,
DRPG01,monophyletic,internal_31,5,,,,0,0,
DRPN01,monophyletic,internal_59,11,,,,0,0,
DRQE01,monophyletic,internal_27,3,,,,0,0,
DRQF01,monophyletic,internal_25,2,,,,0,0,
DRQN01,monophyletic,internal_37,8,,,,0,0,
DRQV01,monophyletic,internal_36,6,,,,0,0,
DRTC01,monophyletic,internal_27,2,,,,0,0,
DRVG01,monophyletic,internal_12,3,,,,0,0,
DRWP01,monophyletic,internal_41,3,,,,0,0,
DRWZ01,monophyletic,internal_19,2,,,,0,0,
DRYD01,monophyletic,internal_14,7,,,,0,0,
DSAD01,monophyletic,internal_24,5,,,,0,0,
DSAR01,monophyletic,internal_42,2,,,,0,0,
DSBG01,monophyletic,internal_24,2,,,,0,0,
DSBN01,monophyletic,internal_25,10,,,,0,0,
DSBX01,monophyletic,internal_25,5,,,,0,0,
DSCS01,monophyletic,internal_8,3,,,,0,0,
DSDU01,monophyletic,internal_30,3,,,,0,0,
DSFT01,monophyletic,internal_21,5,,,,0,0,
DSGC01,monophyletic,internal_22,3,,,,0,0,
DSM-111022,monophyletic,internal_44,4,,,,0,0,
DSM-29435,monophyletic,internal_47,4,,,,0,0,
DSNY01,monophyletic,internal_31,6,,,,0,0,
DSOI01,monophyletic,internal_33,3,,,,0,0,
DSOS01,monophyletic,internal_49,2,,,,0,0,
DSOT01,monophyletic,internal_46,9,,,,0,0,
DSPM01,monophyletic,internal_30,2,,,,0,0,
DSPP01,monophyletic,internal_20,3,,,,0,0,
DSQQ01,monophyletic,internal_35,6,,,,0,0,
DSRU01,monophyletic,internal_28,2,,,,0,0,
DSSB01,monophyletic,internal_23,5,,,,0,0,
DSSM01,monophyletic,internal_32,3,,,,0,0,
DSUN01,monophyletic,internal_22,3,,,,0,0,
DSVQ01,monophyletic,internal_30,10,,,,0,0,
DSVR01,monophyletic,internal_18,2,,,,0,0,
DSVZ01,monophyletic,internal_29,10,,,,0,0,
DSWT01,monophyletic,internal_41,12,,,,0,0,
DSXF01,monophyletic,internal_47,2,,,,0,0,
DSXH01,monophyletic,internal_38,9,,,,0,0,
DSYF01,monophyletic,internal_32,3,,,,0,0,
DSYL01,monophyletic,internal_16,3,,,,0,0,
DSYU01,monophyletic,internal_51,8,,,,0,0,
DT-110,monophyletic,internal_53,3,,,,0,0,
DT-111,monophyletic,internal_52,6,,,,0,0,
DT-14,monophyletic,internal_20,3,,,,0,0,
DT-38,monophyletic,internal_39,2,,,,0,0,
DT-68,monophyletic,internal_26,3,,,,0,0,
DT-89,monophyletic,internal_32,2,,,,0,0,
DTDR01,monophyletic,internal_21,6,,,,0,0,
DTER01,monophyletic,internal_20,11,,,,0,0,
DTFZ01,monophyletic,internal_36,6,,,,0,0,
DTGQ01,monophyletic,internal_20,3,,,,0,0,
DTHB01,monophyletic,internal_29,2,,,,0,0,
DTHP01,monophyletic,internal_25,2,,,,0,0,
DTHT01,monophyletic,internal_26,5,,,,0,0,
DTIX01,monophyletic,internal_31,3,,,,0,0,
DTJG01,monophyletic,internal_20,12,,,,0,0,
DTKD01,monophyletic,internal_26,7,,,,0,0,
DTKV01,monophyletic,internal_24,2,,,,0,0,
DTKY01,monophyletic,internal_31,2,,,,0,0,
DTKZ01,monophyletic,internal_18,5,,,,0,0,
DTLA01,monophyletic,internal_26,5,,,,0,0,
DTLC01,monophyletic,internal_34,2,,,,0,0,
DTLM01,monophyletic,internal_32,3,,,,0,0,
DTNP01,monophyletic,internal_27,2,,,,0,0,
DTOV01,monophyletic,internal_24,4,,,,0,0,
DTPS01,monophyletic,internal_16,4,,,,0,0,
DTPU01,monophyletic,internal_39,3,,,,0,0,
DTSJ01,monophyletic,internal_17,2,,,,0,0,
DTSX01,monophyletic,internal_36,3,,,,0,0,
DTU010,monophyletic,internal_31,6,,,,0,0,
DTU012,monophyletic,internal_26,5,,,,0,0,
DTU013,monophyletic,internal_42,12,,,,0,0,
DTU015,monophyletic,internal_29,7,,,,0,0,
DTU018,monophyletic,internal_39,5,,,,0,0,
DTU019,monophyletic,internal_39,5,,,,0,0,
DTU024,monophyletic,internal_39,12,,,,0,0,
DTU029,monophyletic,internal_23,3,,,,0,0,
DTU030,monophyletic,internal_21,3,,,,0,0,
DTU032,monophyletic,internal_34,7,,,,0,0,
DTU036,monophyletic,internal_34,5,,,,0,0,
DTU049,monophyletic,internal_54,7,,,,0,0,
DTU052,monophyletic,internal_32,6,,,,0,0,
DTU053,monophyletic,internal_46,2,,,,0,0,
DTU059,monophyletic,internal_38,26,,,,0,0,
DTU063,monophyletic,internal_26,3,,,,0,0,
DTU064,monophyletic,internal_40,19,,,,0,0,
DTU065,monophyletic,internal_21,2,,,,0,0,
DTU067,monophyletic,internal_23,3,,,,0,0,
DTU068,monophyletic,internal_31,5,,,,0,0,
DTU069,monophyletic,internal_37,4,,,,0,0,
DTU072,monophyletic,internal_38,6,,,,0,0,
DTU074,monophyletic,internal_24,3,,,,0,0,
DTU078,monophyletic,internal_42,4,,,,0,0,
DTU080,monophyletic,internal_25,3,,,,0,0,
DTU083,monophyletic,internal_28,2,,,,0,0,
DTU087,monophyletic,internal_23,5,,,,0,0,
DTU089,monophyletic,internal_42,98,,,,0,0,
DTU098,monophyletic,internal_34,5,,,,0,0,
DTWD01,monophyletic,internal_30,5,,,,0,0,
DTYU01,monophyletic,internal_31,3,,,,0,0,
DUAG01,monophyletic,internal_30,3,,,,0,0,
DUAL01,monophyletic,internal_38,9,,,,0,0,
DUBZ01,monophyletic,internal_35,6,,,,0,0,
DUCM01,monophyletic,internal_38,2,,,,0,0,
DUEC01,monophyletic,internal_48,3,,,,0,0,
DUEF01,monophyletic,internal_36,2,,,,0,0,
DUEL01,monophyletic,internal_35,3,,,,0,0,
DUEN01,monophyletic,internal_29,3,,,,0,0,
DUES01,monophyletic,internal_39,3,,,,0,0,
DUEZ01,monophyletic,internal_48,5,,,,0,0,
DULK01,monophyletic,internal_31,3,,,,0,0,
DULO01,monophyletic,internal_31,4,,,,0,0,
DUMC01,monophyletic,internal_39,2,,,,0,0,
DUMJ01,monophyletic,internal_15,6,,,,0,0,
DUML01,monophyletic,internal_31,2,,,,0,0,
DUMP01,monophyletic,internal_21,3,,,,0,0,
DUMU01,monophyletic,internal_24,3,,,,0,0,
DUNF01,monophyletic,internal_22,3,,,,0,0,
DUNI01,monophyletic,internal_21,4,,,,0,0,
DUNJ01,monophyletic,internal_34,3,,,,0,0,
DUNV01,monophyletic,internal_27,5,,,,0,0,
DUNY01,monophyletic,internal_26,3,,,,0,0,
DUOD01,monophyletic,internal_21,2,,,,0,0,
DUOH01,monophyletic,internal_21,2,,,,0,0,
DUOJ01,monophyletic,internal_32,2,,,,0,0,
DUOL01,monophyletic,internal_57,3,,,,0,0,
DUOT01,monophyletic,internal_21,2,,,,0,0,
DUOX01,monophyletic,internal_41,2,,,,0,0,
DUPG01,monophyletic,internal_40,2,,,,0,0,
DUPH01,monophyletic,internal_29,7,,,,0,0,
DUPI01,monophyletic,internal_27,8,,,,0,0,
DUPJ01,monophyletic,internal_32,2,,,,0,0,
DUPK01,monophyletic,internal_39,6,,,,0,0,
DUPL01,monophyletic,internal_31,2,,,,0,0,
DUPM01,monophyletic,internal_35,2,,,,0,0,
DUPQ01,monophyletic,internal_30,8,,,,0,0,
DUPT01,monophyletic,internal_33,2,,,,0,0,
DUPU01,monophyletic,internal_27,2,,,,0,0,
DUPX01,monophyletic,internal_24,2,,,,0,0,
DUQS01,monophyletic,internal_68,2,,,,0,0,
DUQU01,monophyletic,internal_21,6,,,,0,0,
DUQW01,monophyletic,internal_22,6,,,,0,0,
DUQX01,monophyletic,internal_28,4,,,,0,0,
DUSC01,monophyletic,internal_51,4,,,,0,0,
DUSS01,monophyletic,internal_26,3,,,,0,0,
DUTS01,monophyletic,internal_26,3,,,,0,0,
DUUE01,monophyletic,internal_28,3,,,,0,0,
DUUG01,monophyletic,internal_36,2,,,,0,0,
DUUI01,monophyletic,internal_24,6,,,,0,0,
DUUS01,monophyletic,internal_22,14,,,,0,0,
DUUT01,monophyletic,internal_32,2,,,,0,0,
DUVM01,monophyletic,internal_34,3,,,,0,0,
DUVQ01,monophyletic,internal_33,3,,,,0,0,
DUVT01,monophyletic,internal_22,3,,,,0,0,
DUVY01,monophyletic,internal_31,7,,,,0,0,
DUZB01,monophyletic,internal_31,4,,,,0,0,
DUZF01,monophyletic,internal_34,5,,,,0,0,
DUZI01,monophyletic,internal_26,4,,,,0,0,
DUZK01,monophyletic,internal_31,2,,,,0,0,
DVED01,monophyletic,internal_29,2,,,,0,0,
DVEF01,monophyletic,internal_32,2,,,,0,0,
DVEG01,monophyletic,internal_25,2,,,,0,0,
DXYV01,monophyletic,internal_51,2,,,,0,0,
DYCT01,monophyletic,internal_68,2,,,,0,0,
DYEC01,monophyletic,internal_50,2,,,,0,0,
DYEP01,monophyletic,internal_24,2,,,,0,0,
DYFA01,monophyletic,internal_21,2,,,,0,0,
DYFC01,monophyletic,internal_35,6,,,,0,0,
DYFT01,monophyletic,internal_36,2,,,,0,0,
DYFX01,monophyletic,internal_35,13,,,,0,0,
DYGA01,monophyletic,internal_29,3,,,,0,0,
DYGC01,monophyletic,internal_28,2,,,,0,0,
DYGG01,monophyletic,internal_26,2,,,,0,0,
DYGI01,monophyletic,internal_46,3,,,,0,0,
DYGS01,monophyletic,internal_36,2,,,,0,0,
DYGT01,monophyletic,internal_35,2,,,,0,0,
DYGX01,monophyletic,internal_41,6,,,,0,0,
DYHD01,monophyletic,internal_27,8,,,,0,0,
